estado,estadoIBGE,dataColetaTeste1,FaixaIdade,sexo,codigoEstadoTeste1,Óbito,Cura,casosConfirmados,casosDescartados,casosInconclusivos,Populacao
Alagoas,AL,2021-03-28,19-30,Masculino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-03-28,19-30,Masculino,3.0,0,11,18,33,0,51
Alagoas,AL,2021-03-28,31-45,Feminino,2.0,0,3,0,0,0,13
Alagoas,AL,2021-03-28,31-45,Feminino,3.0,0,49,43,69,3,115
Alagoas,AL,2021-03-28,31-45,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-03-28,31-45,Masculino,3.0,1,24,30,56,0,86
Alagoas,AL,2021-03-28,46-60,Feminino,2.0,0,2,0,0,0,9
Alagoas,AL,2021-03-28,46-60,Feminino,3.0,1,13,18,15,0,33
Alagoas,AL,2021-03-28,46-60,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-03-28,46-60,Masculino,3.0,0,23,21,21,0,42
Alagoas,AL,2021-03-28,sem referencia,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-03-28,sem referencia,Feminino,3.0,2,25,29,42,0,71
Alagoas,AL,2021-03-28,sem referencia,Masculino,2.0,0,2,0,0,0,7
Alagoas,AL,2021-03-28,sem referencia,Masculino,3.0,3,20,29,29,1,59
Alagoas,AL,2021-03-29,0-18,Feminino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-03-29,0-18,Feminino,3.0,0,44,35,69,0,104
Alagoas,AL,2021-03-29,0-18,Masculino,2.0,0,0,0,0,0,8
Alagoas,AL,2021-03-29,0-18,Masculino,3.0,0,30,18,50,0,68
Alagoas,AL,2021-03-29,19-30,Feminino,2.0,0,0,0,0,0,16
Alagoas,AL,2021-03-29,19-30,Feminino,3.0,1,93,69,138,1,208
Alagoas,AL,2021-03-29,19-30,Masculino,2.0,0,3,0,0,0,20
Alagoas,AL,2021-03-29,19-30,Masculino,3.0,0,62,62,110,0,172
Alagoas,AL,2021-03-29,31-45,Feminino,2.0,0,2,0,0,0,29
Alagoas,AL,2021-03-29,31-45,Feminino,3.0,1,138,144,183,1,328
Alagoas,AL,2021-03-29,31-45,Masculino,2.0,0,2,0,0,0,23
Alagoas,AL,2021-03-29,31-45,Masculino,3.0,0,111,102,152,2,258
Alagoas,AL,2021-03-29,46-60,Feminino,2.0,0,0,0,0,0,9
Alagoas,AL,2021-03-29,46-60,Feminino,3.0,0,60,70,69,0,140
Alagoas,AL,2021-03-29,46-60,Masculino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-03-29,46-60,Masculino,3.0,1,40,29,62,0,91
Alagoas,AL,2021-03-29,sem referencia,Feminino,2.0,0,5,0,0,0,18
Alagoas,AL,2021-03-29,sem referencia,Feminino,3.0,6,72,118,111,0,229
Alagoas,AL,2021-03-29,sem referencia,Masculino,2.0,0,3,0,0,0,17
Alagoas,AL,2021-03-29,sem referencia,Masculino,3.0,3,89,108,84,0,192
Alagoas,AL,2021-03-30,0-18,Feminino,2.0,1,1,0,0,0,7
Alagoas,AL,2021-03-30,0-18,Feminino,3.0,0,41,33,48,0,81
Alagoas,AL,2021-03-30,0-18,Masculino,2.0,0,3,0,0,0,8
Alagoas,AL,2021-03-30,0-18,Masculino,3.0,0,30,22,41,0,63
Alagoas,AL,2021-03-30,19-30,Feminino,2.0,0,2,0,0,0,13
Alagoas,AL,2021-03-30,19-30,Feminino,3.0,1,59,61,100,0,161
Alagoas,AL,2021-03-30,19-30,Masculino,2.0,0,1,0,0,0,16
Alagoas,AL,2021-03-30,19-30,Masculino,3.0,0,59,55,85,0,140
Alagoas,AL,2021-03-30,31-45,Feminino,2.0,0,2,0,0,0,19
Alagoas,AL,2021-03-30,31-45,Feminino,3.0,0,117,122,160,1,283
Alagoas,AL,2021-03-30,31-45,Masculino,2.0,0,2,0,0,0,25
Alagoas,AL,2021-03-30,31-45,Masculino,3.0,0,69,83,102,0,185
Alagoas,AL,2021-03-30,46-60,Feminino,2.0,0,1,0,0,0,10
Alagoas,AL,2021-03-30,46-60,Feminino,3.0,1,45,48,69,0,117
Alagoas,AL,2021-03-30,46-60,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-03-30,46-60,Masculino,3.0,0,23,29,32,0,61
Alagoas,AL,2021-03-30,76+,Feminino,3.0,0,1,0,1,0,1
Alagoas,AL,2021-03-30,sem referencia,Feminino,2.0,0,0,0,0,0,28
Alagoas,AL,2021-03-30,sem referencia,Feminino,3.0,8,70,101,87,0,188
Alagoas,AL,2021-03-30,sem referencia,Masculino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-03-30,sem referencia,Masculino,3.0,4,56,74,67,0,141
Alagoas,AL,2021-03-31,0-18,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-03-31,0-18,Feminino,3.0,0,39,33,43,0,76
Alagoas,AL,2021-03-31,0-18,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-03-31,0-18,Masculino,3.0,0,29,15,50,1,66
Alagoas,AL,2021-03-31,19-30,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-03-31,19-30,Feminino,3.0,0,72,81,117,0,198
Alagoas,AL,2021-03-31,19-30,Masculino,2.0,0,2,0,0,0,11
Alagoas,AL,2021-03-31,19-30,Masculino,3.0,0,46,44,95,0,139
Alagoas,AL,2021-03-31,31-45,Feminino,2.0,0,6,0,0,0,28
Alagoas,AL,2021-03-31,31-45,Feminino,3.0,0,129,130,162,0,294
Alagoas,AL,2021-03-31,31-45,Masculino,2.0,0,2,0,0,0,18
Alagoas,AL,2021-03-31,31-45,Masculino,3.0,0,80,79,132,0,211
Alagoas,AL,2021-03-31,46-60,Feminino,2.0,0,1,0,0,0,6
Alagoas,AL,2021-03-31,46-60,Feminino,3.0,0,41,42,70,0,113
Alagoas,AL,2021-03-31,46-60,Masculino,2.0,0,1,0,0,0,6
Alagoas,AL,2021-03-31,46-60,Masculino,3.0,1,34,35,56,0,91
Alagoas,AL,2021-03-31,sem referencia,Feminino,2.0,0,5,0,0,0,15
Alagoas,AL,2021-03-31,sem referencia,Feminino,3.0,3,82,84,96,0,180
Alagoas,AL,2021-03-31,sem referencia,Masculino,2.0,0,0,0,0,0,17
Alagoas,AL,2021-03-31,sem referencia,Masculino,3.0,2,70,90,57,0,147
Alagoas,AL,2021-04-01,0-18,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-01,0-18,Feminino,3.0,0,27,25,25,0,50
Alagoas,AL,2021-04-01,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-04-01,0-18,Masculino,3.0,0,14,12,28,0,40
Alagoas,AL,2021-04-01,19-30,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-01,19-30,Feminino,3.0,0,51,40,78,0,118
Alagoas,AL,2021-04-01,19-30,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-04-01,19-30,Masculino,3.0,0,23,32,41,0,73
Alagoas,AL,2021-04-01,31-45,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-01,31-45,Feminino,3.0,0,67,64,104,2,170
Alagoas,AL,2021-04-01,31-45,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-01,31-45,Masculino,3.0,2,61,64,84,3,152
Alagoas,AL,2021-04-01,46-60,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-01,46-60,Feminino,3.0,1,28,36,38,0,74
Alagoas,AL,2021-04-01,46-60,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-04-01,46-60,Masculino,3.0,0,23,26,19,0,45
Alagoas,AL,2021-04-01,sem referencia,Feminino,2.0,0,3,0,0,0,4
Alagoas,AL,2021-04-01,sem referencia,Feminino,3.0,3,64,77,63,1,141
Alagoas,AL,2021-04-01,sem referencia,Masculino,2.0,0,1,0,0,0,9
Alagoas,AL,2021-04-01,sem referencia,Masculino,3.0,2,39,53,34,0,87
Alagoas,AL,2021-04-02,0-18,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-04-02,0-18,Feminino,3.0,0,13,10,7,1,18
Alagoas,AL,2021-04-02,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-04-02,0-18,Masculino,3.0,0,9,4,14,0,18
Alagoas,AL,2021-04-02,19-30,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-02,19-30,Feminino,3.0,0,26,30,27,0,57
Alagoas,AL,2021-04-02,19-30,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-02,19-30,Masculino,3.0,0,15,22,21,0,43
Alagoas,AL,2021-04-02,31-45,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-02,31-45,Feminino,3.0,0,47,42,63,1,107
Alagoas,AL,2021-04-02,31-45,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-02,31-45,Masculino,3.0,0,25,32,56,1,89
Alagoas,AL,2021-04-02,46-60,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-04-02,46-60,Feminino,3.0,0,7,9,15,0,24
Alagoas,AL,2021-04-02,46-60,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-04-02,46-60,Masculino,3.0,0,19,18,28,1,47
Alagoas,AL,2021-04-02,sem referencia,Feminino,2.0,0,0,0,0,0,6
Alagoas,AL,2021-04-02,sem referencia,Feminino,3.0,0,22,23,38,0,61
Alagoas,AL,2021-04-02,sem referencia,Masculino,2.0,0,1,0,0,0,8
Alagoas,AL,2021-04-02,sem referencia,Masculino,3.0,3,24,35,18,1,54
Alagoas,AL,2021-04-03,0-18,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-03,0-18,Feminino,3.0,0,19,12,32,0,44
Alagoas,AL,2021-04-03,0-18,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-04-03,0-18,Masculino,3.0,0,15,8,37,0,45
Alagoas,AL,2021-04-03,19-30,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-03,19-30,Feminino,3.0,0,37,38,60,0,98
Alagoas,AL,2021-04-03,19-30,Masculino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-04-03,19-30,Masculino,3.0,0,28,27,37,0,65
Alagoas,AL,2021-04-03,31-45,Feminino,2.0,0,4,0,0,0,10
Alagoas,AL,2021-04-03,31-45,Feminino,3.0,0,67,64,112,0,176
Alagoas,AL,2021-04-03,31-45,Masculino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-04-03,31-45,Masculino,3.0,0,20,45,54,1,100
Alagoas,AL,2021-04-03,46-60,Feminino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-04-03,46-60,Feminino,3.0,0,25,28,37,0,65
Alagoas,AL,2021-04-03,46-60,Masculino,2.0,0,1,0,0,0,2
Alagoas,AL,2021-04-03,46-60,Masculino,3.0,0,16,23,19,1,43
Alagoas,AL,2021-04-03,sem referencia,Feminino,2.0,0,1,0,0,0,8
Alagoas,AL,2021-04-03,sem referencia,Feminino,3.0,3,41,60,61,0,121
Alagoas,AL,2021-04-03,sem referencia,Masculino,2.0,0,0,0,0,0,12
Alagoas,AL,2021-04-03,sem referencia,Masculino,3.0,4,31,45,43,0,88
Alagoas,AL,2021-04-04,0-18,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-04,0-18,Feminino,3.0,0,11,10,20,0,30
Alagoas,AL,2021-04-04,0-18,Masculino,2.0,0,4,0,0,0,4
Alagoas,AL,2021-04-04,0-18,Masculino,3.0,0,14,5,20,0,26
Alagoas,AL,2021-04-04,19-30,Feminino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-04-04,19-30,Feminino,3.0,0,30,25,42,0,67
Alagoas,AL,2021-04-04,19-30,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-04,19-30,Masculino,3.0,0,29,24,37,0,61
Alagoas,AL,2021-04-04,31-45,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-04,31-45,Feminino,3.0,1,37,43,70,0,113
Alagoas,AL,2021-04-04,31-45,Masculino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-04-04,31-45,Masculino,3.0,0,31,41,42,0,83
Alagoas,AL,2021-04-04,46-60,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-04,46-60,Feminino,3.0,1,18,25,27,1,53
Alagoas,AL,2021-04-04,46-60,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-04-04,46-60,Masculino,3.0,0,22,25,16,0,41
Alagoas,AL,2021-04-04,sem referencia,Feminino,2.0,0,2,0,0,0,3
Alagoas,AL,2021-04-04,sem referencia,Feminino,3.0,1,26,35,30,0,65
Alagoas,AL,2021-04-04,sem referencia,Masculino,2.0,0,1,0,0,0,4
Alagoas,AL,2021-04-04,sem referencia,Masculino,3.0,2,34,38,26,1,65
Alagoas,AL,2021-04-05,0-18,Feminino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-05,0-18,Feminino,3.0,0,50,38,66,0,104
Alagoas,AL,2021-04-05,0-18,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-05,0-18,Masculino,3.0,0,32,24,59,1,84
Alagoas,AL,2021-04-05,19-30,Feminino,2.0,0,0,0,0,0,7
Alagoas,AL,2021-04-05,19-30,Feminino,3.0,0,101,87,132,1,220
Alagoas,AL,2021-04-05,19-30,Masculino,2.0,0,1,0,0,0,15
Alagoas,AL,2021-04-05,19-30,Masculino,3.0,0,84,71,100,2,173
Alagoas,AL,2021-04-05,31-45,Feminino,2.0,0,1,0,0,0,15
Alagoas,AL,2021-04-05,31-45,Feminino,3.0,0,175,164,202,0,367
Alagoas,AL,2021-04-05,31-45,Masculino,2.0,0,0,0,0,0,11
Alagoas,AL,2021-04-05,31-45,Masculino,3.0,0,117,107,140,0,248
Alagoas,AL,2021-04-05,46-60,Feminino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-04-05,46-60,Feminino,3.0,1,71,65,84,0,150
Alagoas,AL,2021-04-05,46-60,Masculino,2.0,0,5,0,0,0,18
Alagoas,AL,2021-04-05,46-60,Masculino,3.0,0,53,55,65,0,120
Alagoas,AL,2021-04-05,sem referencia,Feminino,2.0,0,3,0,0,0,22
Alagoas,AL,2021-04-05,sem referencia,Feminino,3.0,2,113,144,109,1,254
Alagoas,AL,2021-04-05,sem referencia,Masculino,2.0,0,2,0,0,0,23
Alagoas,AL,2021-04-05,sem referencia,Masculino,3.0,4,79,86,88,0,174
Alagoas,AL,2021-04-06,0-18,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-06,0-18,Feminino,3.0,0,39,23,52,0,75
Alagoas,AL,2021-04-06,0-18,Masculino,2.0,0,0,0,0,0,6
Alagoas,AL,2021-04-06,0-18,Masculino,3.0,0,31,23,46,0,69
Alagoas,AL,2021-04-06,19-30,Feminino,2.0,0,2,0,0,0,14
Alagoas,AL,2021-04-06,19-30,Feminino,3.0,0,59,60,106,0,167
Alagoas,AL,2021-04-06,19-30,Masculino,2.0,0,2,0,0,0,9
Alagoas,AL,2021-04-06,19-30,Masculino,3.0,0,46,47,85,0,133
Alagoas,AL,2021-04-06,31-45,Feminino,1.0,0,0,0,0,0,1
Alagoas,AL,2021-04-06,31-45,Feminino,2.0,0,1,0,0,0,23
Alagoas,AL,2021-04-06,31-45,Feminino,3.0,0,120,127,167,0,294
Alagoas,AL,2021-04-06,31-45,Masculino,2.0,0,3,0,0,0,14
Alagoas,AL,2021-04-06,31-45,Masculino,3.0,0,78,80,135,0,215
Alagoas,AL,2021-04-06,46-60,Feminino,2.0,0,3,0,0,0,12
Alagoas,AL,2021-04-06,46-60,Feminino,3.0,0,63,58,75,1,134
Alagoas,AL,2021-04-06,46-60,Masculino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-04-06,46-60,Masculino,3.0,1,36,45,39,0,84
Alagoas,AL,2021-04-06,sem referencia,Feminino,2.0,0,2,0,0,0,15
Alagoas,AL,2021-04-06,sem referencia,Feminino,3.0,2,104,101,123,0,225
Alagoas,AL,2021-04-06,sem referencia,Masculino,2.0,0,2,0,0,0,16
Alagoas,AL,2021-04-06,sem referencia,Masculino,3.0,6,47,69,58,0,127
Alagoas,AL,2021-04-07,0-18,Feminino,2.0,0,0,0,0,0,10
Alagoas,AL,2021-04-07,0-18,Feminino,3.0,0,22,22,42,0,64
Alagoas,AL,2021-04-07,0-18,Masculino,2.0,0,0,0,0,0,9
Alagoas,AL,2021-04-07,0-18,Masculino,3.0,0,26,24,46,0,70
Alagoas,AL,2021-04-07,19-30,Feminino,2.0,0,0,0,0,0,15
Alagoas,AL,2021-04-07,19-30,Feminino,3.0,0,54,48,109,1,158
Alagoas,AL,2021-04-07,19-30,Masculino,2.0,0,0,0,0,0,10
Alagoas,AL,2021-04-07,19-30,Masculino,3.0,0,40,40,87,0,127
Alagoas,AL,2021-04-07,31-45,Feminino,2.0,0,0,0,0,0,15
Alagoas,AL,2021-04-07,31-45,Feminino,3.0,0,101,116,143,1,261
Alagoas,AL,2021-04-07,31-45,Masculino,2.0,0,7,0,0,0,34
Alagoas,AL,2021-04-07,31-45,Masculino,3.0,0,74,85,112,0,197
Alagoas,AL,2021-04-07,46-60,Feminino,2.0,0,0,0,0,0,7
Alagoas,AL,2021-04-07,46-60,Feminino,3.0,0,43,51,78,0,129
Alagoas,AL,2021-04-07,46-60,Masculino,2.0,0,0,0,0,0,17
Alagoas,AL,2021-04-07,46-60,Masculino,3.0,0,27,31,45,0,76
Alagoas,AL,2021-04-07,sem referencia,Feminino,1.0,0,0,0,0,0,1
Alagoas,AL,2021-04-07,sem referencia,Feminino,2.0,0,2,0,0,0,22
Alagoas,AL,2021-04-07,sem referencia,Feminino,3.0,4,65,90,101,0,191
Alagoas,AL,2021-04-07,sem referencia,Masculino,2.0,0,1,0,0,0,20
Alagoas,AL,2021-04-07,sem referencia,Masculino,3.0,6,44,64,68,1,133
Alagoas,AL,2021-04-08,0-18,Feminino,2.0,0,1,0,0,0,5
Alagoas,AL,2021-04-08,0-18,Feminino,3.0,0,39,31,52,0,83
Alagoas,AL,2021-04-08,0-18,Masculino,2.0,0,2,0,0,0,8
Alagoas,AL,2021-04-08,0-18,Masculino,3.0,0,27,19,47,0,66
Alagoas,AL,2021-04-08,19-30,Feminino,2.0,0,0,0,0,0,9
Alagoas,AL,2021-04-08,19-30,Feminino,3.0,0,52,60,95,0,156
Alagoas,AL,2021-04-08,19-30,Masculino,2.0,0,1,0,0,0,9
Alagoas,AL,2021-04-08,19-30,Masculino,3.0,0,40,43,73,0,116
Alagoas,AL,2021-04-08,31-45,Feminino,2.0,0,2,0,0,0,18
Alagoas,AL,2021-04-08,31-45,Feminino,3.0,0,105,119,150,0,269
Alagoas,AL,2021-04-08,31-45,Masculino,2.0,0,2,0,0,0,10
Alagoas,AL,2021-04-08,31-45,Masculino,3.0,0,66,74,105,0,179
Alagoas,AL,2021-04-08,46-60,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-08,46-60,Feminino,3.0,0,38,55,67,0,122
Alagoas,AL,2021-04-08,46-60,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-08,46-60,Masculino,3.0,0,25,50,41,0,91
Alagoas,AL,2021-04-08,sem referencia,Feminino,2.0,0,1,0,0,0,13
Alagoas,AL,2021-04-08,sem referencia,Feminino,3.0,1,55,74,84,1,159
Alagoas,AL,2021-04-08,sem referencia,Masculino,2.0,0,1,0,0,0,15
Alagoas,AL,2021-04-08,sem referencia,Masculino,3.0,4,50,78,49,1,128
Alagoas,AL,2021-04-09,0-18,Feminino,2.0,0,1,0,0,0,3
Alagoas,AL,2021-04-09,0-18,Feminino,3.0,0,22,12,49,0,61
Alagoas,AL,2021-04-09,0-18,Masculino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-09,0-18,Masculino,3.0,0,24,19,52,0,71
Alagoas,AL,2021-04-09,19-30,Feminino,2.0,0,0,0,0,0,12
Alagoas,AL,2021-04-09,19-30,Feminino,3.0,0,53,50,101,0,152
Alagoas,AL,2021-04-09,19-30,Masculino,2.0,0,5,0,0,0,17
Alagoas,AL,2021-04-09,19-30,Masculino,3.0,0,30,43,75,0,118
Alagoas,AL,2021-04-09,31-45,Feminino,2.0,0,1,0,0,0,16
Alagoas,AL,2021-04-09,31-45,Feminino,3.0,0,85,94,149,0,244
Alagoas,AL,2021-04-09,31-45,Masculino,2.0,0,3,0,0,0,11
Alagoas,AL,2021-04-09,31-45,Masculino,3.0,1,52,49,100,0,149
Alagoas,AL,2021-04-09,46-60,Feminino,2.0,0,2,0,0,0,9
Alagoas,AL,2021-04-09,46-60,Feminino,3.0,1,33,56,53,0,109
Alagoas,AL,2021-04-09,46-60,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-09,46-60,Masculino,3.0,0,28,30,39,0,69
Alagoas,AL,2021-04-09,sem referencia,Feminino,2.0,0,2,0,0,0,7
Alagoas,AL,2021-04-09,sem referencia,Feminino,3.0,5,66,79,84,1,165
Alagoas,AL,2021-04-09,sem referencia,Masculino,2.0,0,1,0,0,0,17
Alagoas,AL,2021-04-09,sem referencia,Masculino,3.0,2,32,51,54,0,105
Alagoas,AL,2021-04-10,0-18,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-04-10,0-18,Feminino,3.0,0,12,15,24,0,39
Alagoas,AL,2021-04-10,0-18,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-10,0-18,Masculino,3.0,0,10,12,25,0,37
Alagoas,AL,2021-04-10,19-30,Feminino,2.0,0,1,0,0,0,12
Alagoas,AL,2021-04-10,19-30,Feminino,3.0,0,23,31,62,0,93
Alagoas,AL,2021-04-10,19-30,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-10,19-30,Masculino,3.0,0,16,18,44,0,62
Alagoas,AL,2021-04-10,31-45,Feminino,2.0,0,0,0,0,0,8
Alagoas,AL,2021-04-10,31-45,Feminino,3.0,2,30,43,96,1,140
Alagoas,AL,2021-04-10,31-45,Masculino,2.0,0,1,0,0,0,7
Alagoas,AL,2021-04-10,31-45,Masculino,3.0,1,26,33,57,0,90
Alagoas,AL,2021-04-10,46-60,Feminino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-10,46-60,Feminino,3.0,0,18,9,49,1,59
Alagoas,AL,2021-04-10,46-60,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-10,46-60,Masculino,3.0,0,10,17,26,0,43
Alagoas,AL,2021-04-10,sem referencia,Feminino,2.0,0,2,0,0,0,15
Alagoas,AL,2021-04-10,sem referencia,Feminino,3.0,3,28,48,65,0,113
Alagoas,AL,2021-04-10,sem referencia,Masculino,2.0,0,1,0,0,0,9
Alagoas,AL,2021-04-10,sem referencia,Masculino,3.0,2,17,32,61,0,93
Alagoas,AL,2021-04-11,0-18,Feminino,2.0,0,0,0,0,0,4
Alagoas,AL,2021-04-11,0-18,Feminino,3.0,0,5,7,9,0,16
Alagoas,AL,2021-04-11,0-18,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-11,0-18,Masculino,3.0,0,2,4,14,0,18
Alagoas,AL,2021-04-11,19-30,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-04-11,19-30,Feminino,3.0,0,14,12,34,2,48
Alagoas,AL,2021-04-11,19-30,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-04-11,19-30,Masculino,3.0,0,12,11,27,0,38
Alagoas,AL,2021-04-11,31-45,Feminino,2.0,0,2,0,0,0,8
Alagoas,AL,2021-04-11,31-45,Feminino,3.0,2,17,25,45,0,71
Alagoas,AL,2021-04-11,31-45,Masculino,2.0,0,0,0,0,0,6
Alagoas,AL,2021-04-11,31-45,Masculino,3.0,0,17,21,28,0,49
Alagoas,AL,2021-04-11,46-60,Feminino,2.0,0,0,0,0,0,2
Alagoas,AL,2021-04-11,46-60,Feminino,3.0,0,6,11,13,0,25
Alagoas,AL,2021-04-11,46-60,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-11,46-60,Masculino,3.0,0,6,11,12,0,23
Alagoas,AL,2021-04-11,sem referencia,Feminino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-04-11,sem referencia,Feminino,3.0,1,6,24,25,0,49
Alagoas,AL,2021-04-11,sem referencia,Masculino,2.0,0,0,0,0,0,5
Alagoas,AL,2021-04-11,sem referencia,Masculino,3.0,4,15,26,24,0,50
Alagoas,AL,2021-04-12,0-18,Feminino,2.0,0,1,0,0,0,8
Alagoas,AL,2021-04-12,0-18,Feminino,3.0,0,26,24,40,1,65
Alagoas,AL,2021-04-12,0-18,Masculino,2.0,0,0,0,0,0,3
Alagoas,AL,2021-04-12,0-18,Masculino,3.0,0,25,22,42,2,66
Alagoas,AL,2021-04-12,19-30,Feminino,2.0,0,1,0,0,0,14
Alagoas,AL,2021-04-12,19-30,Feminino,3.0,0,81,62,131,6,199
Alagoas,AL,2021-04-12,19-30,Masculino,2.0,0,0,0,0,0,13
Alagoas,AL,2021-04-12,19-30,Masculino,3.0,1,72,61,106,8,175
Alagoas,AL,2021-04-12,31-45,Feminino,2.0,0,1,0,0,0,20
Alagoas,AL,2021-04-12,31-45,Feminino,3.0,0,110,126,179,14,320
Alagoas,AL,2021-04-12,31-45,Masculino,2.0,0,0,0,0,0,22
Alagoas,AL,2021-04-12,31-45,Masculino,3.0,0,73,95,134,5,234
Alagoas,AL,2021-04-12,46-60,Feminino,2.0,0,0,0,0,0,9
Alagoas,AL,2021-04-12,46-60,Feminino,3.0,0,47,59,65,5,129
Alagoas,AL,2021-04-12,46-60,Masculino,2.0,0,0,0,0,0,22
Alagoas,AL,2021-04-12,46-60,Masculino,3.0,1,31,34,37,5,76
Alagoas,AL,2021-04-12,sem referencia,Feminino,2.0,0,1,0,0,0,22
Alagoas,AL,2021-04-12,sem referencia,Feminino,3.0,4,70,98,103,6,207
Alagoas,AL,2021-04-12,sem referencia,Masculino,2.0,0,0,0,0,0,12
Alagoas,AL,2021-04-12,sem referencia,Masculino,3.0,3,66,70,63,7,141
Alagoas,AL,2021-04-13,0-18,Feminino,2.0,0,0,0,0,0,7
Alagoas,AL,2021-04-13,0-18,Feminino,3.0,0,27,27,42,0,69
Alagoas,AL,2021-04-13,0-18,Masculino,2.0,0,0,0,0,0,7
Alagoas,AL,2021-04-13,0-18,Masculino,3.0,0,22,18,54,1,73
Alagoas,AL,2021-04-13,19-30,Feminino,2.0,0,0,0,0,0,16
Alagoas,AL,2021-04-13,19-30,Feminino,3.0,0,52,52,90,0,142
Alagoas,AL,2021-04-13,19-30,Masculino,2.0,0,0,0,0,0,7
Alagoas,AL,2021-04-13,19-30,Masculino,3.0,0,37,41,69,0,110
Alagoas,AL,2021-04-13,31-45,Feminino,2.0,0,0,0,0,0,14
Alagoas,AL,2021-04-13,31-45,Feminino,3.0,0,79,79,135,2,216
Alagoas,AL,2021-04-13,31-45,Masculino,2.0,0,0,0,0,0,18
Alagoas,AL,2021-04-13,31-45,Masculino,3.0,0,50,62,92,1,155
Alagoas,AL,2021-04-13,46-60,Feminino,2.0,0,1,0,0,0,11
Alagoas,AL,2021-04-13,46-60,Feminino,3.0,2,44,56,48,1,105
Alagoas,AL,2021-04-13,46-60,Masculino,2.0,0,0,0,0,0,1
Alagoas,AL,2021-04-13,46-60,Masculino,3.0,0,24,37,38,0,75
Alagoas,AL,2021-04-13,sem referencia,Feminino,2.0,0,0,0,0,0,17
Alagoas,AL,2021-04-13,sem referencia,Feminino,3.0,2,55,96,74,1,171
Alagoas,AL,2021-04-13,sem referencia,Masculino,2.0,0,1,0,0,0,10
